team,season,week,total_snaps,yards_gained,touchdown,extra_point_attempt,field_goal_attempt,total_points
BUF,2017,4,57,301,1,2,3,17
BUF,2017,5,67,248,1,1,3,16
BUF,2017,7,67,441,3,3,3,30
BUF,2017,8,62,334,3,4,2,28
BUF,2017,9,69,348,3,3,0,21
BUF,2017,10,45,204,1,1,1,10
BUF,2017,11,62,397,5,3,1,36
BUF,2017,12,66,289,1,1,3,16
BUF,2017,13,64,298,0,0,1,3
BUF,2017,14,64,299,2,1,0,13
BUF,2017,15,60,341,3,3,1,24
BUF,2017,16,68,365,0,1,3,10
BUF,2017,17,62,331,2,1,3,22
BUF,2018,1,61,181,0,0,1,3
BUF,2018,2,59,299,2,2,2,20
BUF,2018,3,63,324,3,3,2,27
BUF,2018,5,64,226,1,1,2,13
BUF,2018,6,58,245,2,1,2,19
BUF,2018,7,55,310,0,0,1,3
BUF,2018,8,62,360,1,0,2,12
BUF,2018,9,82,286,3,0,1,21
BUF,2018,10,71,461,5,5,2,41
BUF,2018,12,52,329,3,3,1,24
BUF,2018,13,67,429,2,0,1,15
BUF,2018,14,71,382,2,2,3,23
BUF,2018,15,62,323,2,2,0,14
BUF,2018,16,60,289,1,0,2,12
BUF,2018,17,58,392,7,6,0,48
BUF,2019,1,62,383,3,2,1,23
BUF,2019,2,65,406,4,4,0,28
BUF,2019,3,72,419,2,1,2,19
BUF,2019,4,70,415,2,1,1,16
BUF,2019,5,61,330,2,2,0,14
BUF,2019,7,52,319,3,2,3,29
BUF,2019,8,58,267,2,1,0,13
BUF,2019,9,58,285,3,3,1,24
BUF,2019,10,62,350,2,2,0,14
BUF,2019,11,66,425,4,4,3,37
BUF,2019,12,71,430,2,2,2,20
BUF,2019,13,62,384,3,2,2,26
BUF,2019,14,69,250,1,0,3,15
BUF,2019,15,63,270,2,2,1,17
BUF,2019,16,53,300,2,2,1,17
BUF,2019,17,60,310,0,0,2,6
BUF,2020,1,79,412,3,3,2,27
BUF,2020,2,57,528,4,4,1,31
BUF,2020,3,58,412,5,5,0,35
BUF,2020,4,57,353,4,3,1,30
BUF,2020,5,69,381,2,1,1,16
BUF,2020,6,50,206,2,2,1,17
BUF,2020,7,70,435,0,0,6,18
BUF,2020,8,53,347,3,3,1,24
BUF,2020,9,61,452,5,5,3,44
BUF,2020,10,68,369,3,3,3,30
BUF,2020,12,57,350,3,3,2,27
BUF,2020,13,67,457,4,4,2,34
BUF,2020,14,69,344,2,2,2,20
BUF,2020,15,65,541,5,6,2,42
BUF,2020,16,67,478,5,5,1,38
BUF,2020,17,60,470,6,8,0,44
BUF,2021,1,79,387,2,1,3,22
BUF,2021,2,62,324,5,5,0,35
BUF,2021,3,75,484,5,4,3,43
BUF,2021,4,70,457,4,4,4,40
BUF,2021,5,51,439,4,5,1,32
BUF,2021,6,74,435,3,2,3,29
BUF,2021,8,66,352,3,2,2,26
BUF,2021,9,65,336,0,0,2,6
BUF,2021,10,51,509,6,6,1,45
BUF,2021,11,55,319,2,1,0,13
BUF,2021,12,62,373,4,4,1,31
BUF,2021,13,57,244,1,1,1,10
BUF,2021,14,76,481,3,3,2,27
BUF,2021,15,63,331,4,4,1,31
BUF,2021,16,74,429,4,3,2,33
BUF,2021,17,69,356,4,3,0,27
BUF,2021,18,76,423,3,3,2,27
BUF,2022,1,57,419,4,4,1,31
BUF,2022,2,63,420,4,5,2,35
BUF,2022,3,89,515,2,2,1,17
BUF,2022,4,60,340,2,2,3,23
BUF,2022,5,51,555,5,5,1,38
BUF,2022,6,70,462,3,3,1,24
BUF,2022,8,53,372,3,3,2,27
BUF,2022,9,61,339,2,2,1,17
BUF,2022,10,72,505,4,3,3,36
BUF,2022,11,62,369,2,1,6,31
BUF,2022,12,74,417,3,2,2,26
BUF,2022,13,68,359,3,3,1,24
BUF,2022,14,53,250,2,2,2,20
BUF,2022,15,71,457,4,3,1,30
BUF,2022,16,59,426,5,3,0,33
BUF,2022,18,55,347,5,5,0,35
BUF,2023,1,67,333,2,1,3,22
BUF,2023,2,72,459,5,5,1,38
BUF,2023,3,63,388,3,4,3,31
BUF,2023,4,52,428,6,6,2,48
BUF,2023,5,54,389,3,2,0,20
BUF,2023,6,59,297,2,2,0,14
BUF,2023,7,66,346,3,2,1,23
BUF,2023,8,67,440,3,3,1,24
BUF,2023,9,56,326,2,1,1,16
BUF,2023,10,53,369,3,2,0,20
BUF,2023,11,69,407,3,2,4,32
BUF,2023,12,91,513,4,4,2,34
BUF,2023,14,70,353,2,2,2,20
BUF,2023,15,62,363,4,4,1,31
BUF,2023,16,52,342,3,3,1,24
BUF,2023,17,66,298,2,3,2,21
BUF,2023,18,75,489,2,3,0,15
CAR,2012,1,49,313,1,1,1,10
CAR,2012,2,61,474,4,5,0,29
CAR,2012,3,55,348,1,1,0,7
CAR,2012,4,63,414,4,4,0,28
CAR,2012,5,52,211,0,1,1,4
CAR,2012,7,59,345,2,2,0,14
CAR,2012,8,77,433,2,1,5,28
CAR,2012,9,50,330,3,3,0,21
CAR,2012,10,64,293,4,2,0,26
CAR,2012,11,63,351,2,3,0,15
CAR,2012,12,63,417,4,3,1,30
CAR,2012,13,51,397,3,3,0,21
CAR,2012,14,66,484,3,3,3,30
CAR,2012,15,74,386,4,4,1,31
CAR,2012,16,56,271,2,2,1,17
CAR,2012,17,73,534,6,5,3,50
CAR,2013,1,50,259,1,1,0,7
CAR,2013,2,76,354,2,2,3,23
CAR,2013,3,72,418,5,5,1,38
CAR,2013,5,66,403,0,0,2,6
CAR,2013,6,63,375,5,5,0,35
CAR,2013,7,53,311,2,3,3,24
CAR,2013,8,60,355,4,4,1,31
CAR,2013,9,70,380,3,4,2,28
CAR,2013,10,65,279,1,1,1,10
CAR,2013,11,54,312,3,3,1,24
CAR,2013,12,68,310,2,2,2,20
CAR,2013,13,63,426,3,3,2,27
CAR,2013,14,62,288,1,1,2,13
CAR,2013,15,60,406,2,3,3,24
CAR,2013,16,42,263,2,2,1,17
CAR,2013,17,57,283,2,3,0,15
CAR,2014,1,67,343,2,2,2,20
CAR,2014,2,62,344,2,1,3,22
CAR,2014,3,55,372,2,1,2,19
CAR,2014,4,62,335,1,1,1,10
CAR,2014,5,61,348,3,4,1,25
CAR,2014,6,79,431,4,4,3,37
CAR,2014,7,67,356,2,2,1,17
CAR,2014,8,55,278,0,0,3,9
CAR,2014,9,54,260,1,1,1,10
CAR,2014,10,81,408,5,3,0,33
CAR,2014,11,64,398,2,2,1,17
CAR,2014,13,71,373,3,1,2,25
CAR,2014,14,72,497,5,5,2,41
CAR,2014,15,74,401,1,1,4,19
CAR,2014,16,75,412,2,2,1,17
CAR,2014,17,52,308,2,4,2,22
CAR,2015,1,66,282,1,2,2,14
CAR,2015,2,71,368,3,3,1,24
CAR,2015,3,62,434,4,3,2,33
CAR,2015,4,54,260,3,4,3,31
CAR,2015,6,70,405,4,3,0,27
CAR,2015,7,57,402,3,3,2,27
CAR,2015,8,73,388,3,2,3,29
CAR,2015,9,66,427,4,4,3,37
CAR,2015,10,62,338,3,3,2,27
CAR,2015,11,75,388,5,5,3,44
CAR,2015,12,64,313,1,3,4,21
CAR,2015,13,74,508,7,5,0,47
CAR,2015,14,59,445,5,5,1,38
CAR,2015,15,76,511,5,5,1,38
CAR,2015,16,52,297,1,1,2,13
CAR,2015,17,60,406,5,5,1,38
CAR,2016,1,66,351,2,2,2,20
CAR,2016,2,77,529,4,4,4,40
CAR,2016,3,72,370,2,1,1,16
CAR,2016,4,65,386,4,2,1,29
CAR,2016,5,53,414,2,2,0,14
CAR,2016,6,76,426,5,3,1,36
CAR,2016,8,64,353,2,3,3,24
CAR,2016,9,61,285,1,1,2,13
CAR,2016,10,68,361,3,2,1,23
CAR,2016,11,62,242,2,2,3,23
CAR,2016,12,58,375,6,2,0,38
CAR,2016,13,54,271,1,1,0,7
CAR,2016,14,67,286,2,2,4,26
CAR,2016,15,71,449,2,2,4,26
CAR,2016,16,67,318,1,1,3,16
CAR,2016,17,68,365,3,1,1,22
CAR,2017,1,59,290,2,2,3,23
CAR,2017,2,65,306,0,0,3,9
CAR,2017,3,59,316,1,1,2,13
CAR,2017,4,60,456,4,3,2,33
CAR,2017,5,61,389,3,3,2,27
CAR,2017,6,79,319,2,2,3,23
CAR,2017,7,69,319,2,0,1,15
CAR,2017,8,61,256,2,2,1,17
CAR,2017,9,63,338,2,2,2,20
CAR,2017,10,69,550,6,6,1,45
CAR,2017,12,67,313,2,0,3,21
CAR,2017,13,53,295,3,3,0,21
CAR,2017,14,60,358,4,4,1,31
CAR,2017,15,67,397,4,4,1,31
CAR,2017,16,58,277,2,1,3,22
CAR,2017,17,59,267,1,1,1,10
CAR,2018,1,58,314,2,1,1,16
CAR,2018,2,65,456,3,3,1,24
CAR,2018,3,65,381,4,4,1,31
CAR,2018,5,65,356,3,3,4,33
CAR,2018,6,59,357,2,0,1,15
CAR,2018,7,58,391,3,1,0,19
CAR,2018,8,62,388,4,3,3,36
CAR,2018,9,55,429,6,6,0,42
CAR,2018,10,56,288,4,3,0,27
CAR,2018,11,58,413,3,1,0,19
CAR,2018,12,57,476,3,3,2,27
CAR,2018,13,64,469,2,2,1,17
CAR,2018,14,69,394,2,2,2,20
CAR,2018,15,56,279,1,1,0,7
CAR,2018,16,83,453,1,1,1,10
CAR,2018,17,68,379,4,3,2,33
CAR,2019,1,63,366,3,3,2,27
CAR,2019,2,73,372,0,0,4,12
CAR,2019,3,57,436,5,5,1,38
CAR,2019,4,65,326,1,1,3,16
CAR,2019,5,61,466,4,4,0,28
CAR,2019,6,62,287,4,4,3,37
CAR,2019,8,64,288,1,0,1,9
CAR,2019,9,66,390,4,3,1,30
CAR,2019,10,70,427,2,1,1,16
CAR,2019,11,70,402,1,0,1,9
CAR,2019,12,70,377,4,1,2,31
CAR,2019,13,73,343,3,3,0,21
CAR,2019,14,68,393,2,2,2,20
CAR,2019,15,71,422,3,3,1,24
CAR,2019,16,71,323,2,0,2,18
CAR,2019,17,69,340,2,1,1,16
CAR,2020,1,66,398,3,1,3,28
CAR,2020,2,71,454,2,2,1,17
CAR,2020,3,51,316,1,0,5,21
CAR,2020,4,69,447,4,4,1,31
CAR,2020,5,62,438,2,2,3,23
CAR,2020,6,62,328,1,1,3,16
CAR,2020,7,43,291,3,3,1,24
CAR,2020,8,52,326,2,2,1,17
CAR,2020,9,75,442,4,4,1,31
CAR,2020,10,48,213,3,2,1,23
CAR,2020,11,67,378,2,2,2,20
CAR,2020,12,63,374,1,3,2,15
CAR,2020,14,65,408,4,3,2,33
CAR,2020,15,65,373,1,1,3,16
CAR,2020,16,63,313,3,2,0,20
CAR,2020,17,60,345,1,1,0,7
CAR,2021,1,60,396,2,1,2,19
CAR,2021,2,73,394,3,2,2,26
CAR,2021,3,67,424,3,3,1,24
CAR,2021,4,68,414,4,4,0,28
CAR,2021,5,70,286,1,1,3,16
CAR,2021,6,68,326,2,2,2,20
CAR,2021,7,62,201,0,0,1,3
CAR,2021,8,71,333,1,1,4,19
CAR,2021,9,57,250,1,0,2,12
CAR,2021,10,70,341,3,2,4,32
CAR,2021,11,48,301,3,3,0,21
CAR,2021,12,54,243,2,1,1,16
CAR,2021,14,62,344,4,3,0,27
CAR,2021,15,73,307,2,0,0,12
CAR,2021,16,67,318,0,0,2,6
CAR,2021,17,59,220,1,1,1,10
CAR,2021,18,70,330,2,2,1,17
CAR,2022,1,49,290,3,3,1,24
CAR,2022,2,54,291,1,1,3,16
CAR,2022,3,59,316,1,1,3,16
CAR,2022,4,52,237,1,1,1,10
CAR,2022,5,66,339,2,0,3,21
CAR,2022,6,43,213,0,1,1,4
CAR,2022,7,50,350,3,3,0,21
CAR,2022,8,74,486,5,2,2,38
CAR,2022,9,48,228,3,3,0,21
CAR,2022,10,64,340,2,1,4,25
CAR,2022,11,54,232,0,0,1,3
CAR,2022,12,64,350,2,2,3,23
CAR,2022,14,71,344,3,3,3,30
CAR,2022,15,42,246,1,1,3,16
CAR,2022,16,64,571,4,4,3,37
CAR,2022,17,59,415,3,3,1,24
CAR,2022,18,58,214,1,1,1,10
CAR,2023,1,72,300,1,1,1,10
CAR,2023,2,57,253,1,0,3,15
CAR,2023,3,75,405,3,3,2,27
CAR,2023,4,68,287,1,1,2,13
CAR,2023,5,65,346,3,3,1,24
CAR,2023,6,68,332,2,3,0,15
CAR,2023,8,61,279,1,0,3,15
CAR,2023,9,71,311,3,1,2,25
CAR,2023,10,57,228,0,1,2,7
CAR,2023,11,58,234,2,1,1,16
CAR,2023,12,67,290,1,1,1,10
CAR,2023,13,70,311,2,1,1,16
CAR,2023,14,79,341,1,0,2,12
CAR,2023,15,60,299,0,0,3,9
CAR,2023,16,63,408,4,1,1,28
CHI,2012,1,66,451,6,5,2,47
CHI,2012,2,57,220,1,1,1,10
CHI,2012,3,64,289,1,2,3,17
CHI,2012,4,52,370,2,4,2,22
CHI,2012,5,73,506,3,5,2,29
CHI,2012,7,68,322,1,1,2,13
CHI,2012,8,54,265,2,2,1,17
CHI,2012,9,62,392,4,6,3,39
CHI,2012,10,56,249,0,0,2,6
CHI,2012,11,56,192,1,1,0,7
CHI,2012,12,71,302,3,2,2,26
CHI,2012,13,59,365,2,2,1,17
CHI,2012,14,73,442,3,2,0,20
CHI,2012,15,48,218,1,1,2,13
CHI,2012,16,58,300,3,4,1,25
CHI,2012,17,65,403,2,2,4,26
CHI,2013,1,58,325,3,3,1,24
CHI,2013,2,64,420,4,4,1,31
CHI,2013,3,57,268,3,4,2,28
CHI,2013,4,68,448,4,1,3,34
CHI,2013,5,55,452,2,1,1,16
CHI,2013,6,65,372,2,3,2,21
CHI,2013,7,51,373,5,5,2,41
CHI,2013,9,75,443,3,3,2,27
CHI,2013,10,72,350,2,1,2,19
CHI,2013,11,58,321,1,2,3,17
CHI,2013,12,74,432,4,3,0,27
CHI,2013,13,65,490,2,2,2,20
CHI,2013,14,69,498,5,4,3,43
CHI,2013,15,62,445,6,5,1,44
CHI,2013,16,62,303,2,0,1,15
CHI,2013,17,49,347,4,4,0,28
CHI,2014,1,69,435,2,2,2,20
CHI,2014,2,50,224,4,4,0,28
CHI,2014,3,60,288,2,3,2,21
CHI,2014,4,77,500,2,2,1,17
CHI,2014,5,61,375,4,3,1,30
CHI,2014,6,67,487,3,1,2,25
CHI,2014,7,51,242,2,2,0,14
CHI,2014,8,66,402,4,1,0,25
CHI,2014,10,67,339,3,2,0,20
CHI,2014,11,73,469,3,3,0,21
CHI,2014,12,56,222,3,3,0,21
CHI,2014,13,58,294,2,2,1,17
CHI,2014,14,61,377,4,2,0,26
CHI,2014,15,59,319,2,1,0,13
CHI,2014,16,63,245,2,2,0,14
CHI,2014,17,59,271,0,0,3,9
CHI,2015,1,70,414,2,2,3,23
CHI,2015,2,62,350,3,2,3,29
CHI,2015,4,75,379,2,1,3,22
CHI,2015,5,74,340,3,0,2,24
CHI,2015,6,74,444,3,2,4,32
CHI,2015,8,59,308,3,2,2,26
CHI,2015,9,68,456,4,2,0,26
CHI,2015,10,61,413,4,4,3,37
CHI,2015,11,60,351,1,0,3,15
CHI,2015,12,62,302,2,2,1,17
CHI,2015,13,74,372,3,2,2,26
CHI,2015,14,56,402,3,3,0,21
CHI,2015,15,62,325,2,2,1,17
CHI,2015,16,67,330,2,2,4,26
CHI,2015,17,52,356,2,2,2,20
CHI,2016,1,54,289,2,2,0,14
CHI,2016,2,50,299,1,2,0,8
CHI,2016,3,62,395,2,2,1,17
CHI,2016,4,64,419,3,2,1,23
CHI,2016,5,61,523,2,2,3,23
CHI,2016,6,77,394,1,1,3,16
CHI,2016,7,44,200,0,1,1,4
CHI,2016,8,61,410,2,2,2,20
CHI,2016,10,54,304,2,1,1,16
CHI,2016,11,59,345,2,1,1,16
CHI,2016,12,76,411,3,3,0,21
CHI,2016,13,57,336,3,3,1,24
CHI,2016,14,50,304,1,2,1,11
CHI,2016,15,63,457,3,3,2,27
CHI,2016,16,67,463,3,3,0,21
CHI,2016,17,59,332,2,1,1,16
CHI,2017,1,63,338,2,2,1,17
CHI,2017,2,62,321,2,1,0,13
CHI,2017,3,62,323,3,2,1,23
CHI,2017,4,64,321,2,2,0,14
CHI,2017,5,57,281,2,1,0,13
CHI,2017,6,74,366,3,3,2,27
CHI,2017,7,34,180,0,2,1,5
CHI,2017,8,66,321,1,0,2,12
CHI,2017,10,57,352,1,1,3,16
CHI,2017,11,61,401,4,3,1,30
CHI,2017,12,48,154,0,0,1,3
CHI,2017,13,36,164,1,2,0,8
CHI,2017,14,71,503,4,3,2,33
CHI,2017,15,63,357,1,1,1,10
CHI,2017,16,59,290,3,2,0,20
CHI,2017,17,53,208,0,1,1,4
CHI,2018,1,66,310,1,2,3,17
CHI,2018,2,62,288,2,3,1,18
CHI,2018,3,69,342,1,1,3,16
CHI,2018,4,56,495,6,6,2,48
CHI,2018,6,63,481,4,4,0,28
CHI,2018,7,76,467,5,4,1,37
CHI,2018,8,65,399,3,3,1,24
CHI,2018,9,43,202,3,5,2,29
CHI,2018,10,54,409,5,2,0,32
CHI,2018,11,70,316,1,0,3,15
CHI,2018,12,57,277,2,2,1,17
CHI,2018,13,77,404,4,3,2,33
CHI,2018,14,64,306,1,1,2,13
CHI,2018,15,57,336,3,3,1,24
CHI,2018,16,58,338,2,2,0,14
CHI,2018,17,63,333,3,1,1,22
CHI,2019,1,65,274,0,0,1,3
CHI,2019,2,56,273,1,1,3,16
CHI,2019,3,58,321,3,4,1,25
CHI,2019,4,67,276,1,1,3,16
CHI,2019,5,51,273,3,3,0,21
CHI,2019,7,64,268,3,2,1,23
CHI,2019,8,75,416,1,1,3,16
CHI,2019,9,42,187,2,2,0,14
CHI,2019,10,52,254,3,2,0,20
CHI,2019,11,74,273,1,1,0,7
CHI,2019,12,66,346,2,1,2,19
CHI,2019,13,61,427,3,3,1,24
CHI,2019,14,66,396,4,4,1,31
CHI,2019,15,82,430,1,1,2,13
CHI,2019,16,58,258,0,0,1,3
CHI,2019,17,75,365,1,1,4,19
CHI,2020,1,65,391,3,3,2,27
CHI,2020,2,64,325,2,2,1,17
CHI,2020,3,76,449,4,3,1,30
CHI,2020,4,59,278,1,0,1,9
CHI,2020,5,58,279,2,2,2,20
CHI,2020,6,60,265,2,2,3,23
CHI,2020,7,61,310,0,1,1,4
CHI,2020,8,69,368,2,2,3,23
CHI,2020,9,75,391,3,2,1,23
CHI,2020,10,49,165,1,1,2,13
CHI,2020,12,66,363,4,2,1,29
CHI,2020,13,67,407,4,3,1,30
CHI,2020,14,59,436,4,4,2,34
CHI,2020,15,64,401,3,3,4,33
CHI,2020,16,68,395,5,5,2,41
CHI,2020,17,74,360,1,1,3,16
CHI,2021,1,69,350,2,2,0,14
CHI,2021,2,58,243,1,2,2,14
CHI,2021,3,42,114,0,0,2,6
CHI,2021,4,55,399,3,3,1,24
CHI,2021,5,59,262,2,2,2,20
CHI,2021,6,57,314,2,2,0,14
CHI,2021,7,65,327,0,0,1,3
CHI,2021,8,67,351,2,1,3,22
CHI,2021,9,58,427,3,3,2,27
CHI,2021,11,58,372,2,1,0,13
CHI,2021,12,66,391,1,1,3,16
CHI,2021,13,72,338,3,2,0,20
CHI,2021,14,58,361,3,3,3,30
CHI,2021,15,69,400,1,0,1,9
CHI,2021,16,69,339,3,2,1,23
CHI,2021,17,64,260,3,3,2,27
CHI,2021,18,81,415,2,0,3,21
CHI,2022,1,53,222,3,1,0,19
CHI,2022,2,41,250,1,1,1,10
CHI,2022,3,60,388,2,2,3,23
CHI,2022,4,60,323,0,0,4,12
CHI,2022,5,48,286,2,1,3,22
CHI,2022,6,69,427,1,1,0,7
CHI,2022,7,69,423,3,3,4,33
CHI,2022,8,73,396,5,2,1,35
CHI,2022,9,70,376,5,3,1,36
CHI,2022,10,58,425,5,3,1,36
CHI,2022,11,66,313,3,3,1,24
CHI,2022,12,55,307,1,1,1,10
CHI,2022,13,49,410,2,1,2,19
CHI,2022,15,57,310,3,2,0,20
CHI,2022,16,58,224,1,1,2,13
CHI,2022,17,50,275,1,1,1,10
CHI,2022,18,49,267,2,1,0,13
CHI,2023,1,72,338,3,0,2,24
CHI,2023,2,51,278,3,2,1,23
CHI,2023,3,51,215,1,1,1,10
CHI,2023,4,70,506,5,4,0,34
CHI,2023,5,64,460,4,4,4,40
CHI,2023,6,64,304,2,1,2,19
CHI,2023,7,67,339,3,3,1,24
CHI,2023,8,62,307,2,1,0,13
CHI,2023,9,64,376,2,2,1,17
CHI,2023,10,69,300,2,1,3,22
CHI,2023,11,70,353,2,2,4,26
CHI,2023,12,65,339,0,0,4,12
CHI,2023,14,65,367,3,1,3,28
CHI,2023,15,70,254,1,2,1,11
CHI,2023,16,67,420,3,3,2,27
CHI,2023,17,72,460,4,4,3,37
CHI,2023,18,46,223,0,0,3,9
CIN,2012,1,69,350,2,1,2,19
CIN,2012,2,61,399,3,4,2,28
CIN,2012,3,57,495,6,5,1,44
CIN,2012,4,62,385,3,3,2,27
CIN,2012,5,65,314,1,1,2,13
CIN,2012,6,66,457,4,3,1,30
CIN,2012,7,48,186,2,2,1,17
CIN,2012,9,71,390,2,2,3,23
CIN,2012,10,56,277,4,4,1,31
CIN,2012,11,69,419,4,4,0,28
CIN,2012,12,63,434,4,4,2,34
CIN,2012,13,71,339,3,2,2,26
CIN,2012,14,57,352,1,1,4,19
CIN,2012,15,70,288,3,4,2,28
CIN,2012,16,63,292,0,1,2,7
CIN,2012,17,47,192,1,2,3,17
CIN,2013,1,54,346,3,3,0,21
CIN,2013,2,79,407,2,2,2,20
CIN,2013,3,54,319,5,4,0,34
CIN,2013,4,64,269,0,0,2,6
CIN,2013,5,68,374,1,1,2,13
CIN,2013,6,82,504,3,3,2,27
CIN,2013,7,53,429,3,3,2,27
CIN,2013,8,56,404,5,7,0,37
CIN,2013,9,91,503,3,2,2,26
CIN,2013,10,85,395,2,2,1,17
CIN,2013,11,56,225,4,5,2,35
CIN,2013,13,61,354,2,2,1,17
CIN,2013,14,67,433,6,6,0,42
CIN,2013,15,68,287,4,2,0,26
CIN,2013,16,75,446,5,6,0,36
CIN,2013,17,64,393,3,4,2,28
CIN,2014,1,63,382,1,0,5,21
CIN,2014,2,68,473,3,3,1,24
CIN,2014,3,56,301,4,4,1,31
CIN,2014,5,48,328,3,2,1,23
CIN,2014,6,75,516,4,4,3,37
CIN,2014,8,63,378,3,3,2,27
CIN,2014,9,67,424,4,4,1,31
CIN,2014,10,63,179,0,0,1,3
CIN,2014,11,56,409,3,3,2,27
CIN,2014,12,77,375,3,2,2,26
CIN,2014,13,57,300,2,2,0,14
CIN,2014,14,58,414,3,3,0,21
CIN,2014,15,71,361,3,3,3,30
CIN,2014,16,60,355,4,4,3,37
CIN,2014,17,70,360,3,2,1,23
CIN,2015,1,63,398,4,3,2,33
CIN,2015,2,60,391,3,3,1,24
CIN,2015,3,63,471,5,4,0,34
CIN,2015,4,51,445,5,4,0,34
CIN,2015,5,79,440,4,3,2,33
CIN,2015,6,59,357,4,4,2,34
CIN,2015,8,62,311,1,1,3,16
CIN,2015,9,63,389,4,4,1,31
CIN,2015,10,62,271,0,0,2,6
CIN,2015,11,71,414,4,4,1,31
CIN,2015,12,58,377,3,4,1,25
CIN,2015,13,56,383,4,4,3,37
CIN,2015,14,55,404,3,2,2,26
CIN,2015,15,61,260,3,3,1,24
CIN,2015,16,69,309,2,2,1,17
CIN,2015,17,56,307,3,3,1,24
CIN,2016,1,55,423,2,2,3,23
CIN,2016,2,73,412,1,1,3,16
CIN,2016,3,63,350,2,2,1,17
CIN,2016,4,65,377,1,1,5,22
CIN,2016,5,64,365,2,2,0,14
CIN,2016,6,65,374,2,2,1,17
CIN,2016,7,61,579,4,4,1,31
CIN,2016,8,81,436,4,3,0,27
CIN,2016,10,55,282,2,2,2,20
CIN,2016,11,70,300,2,0,0,12
CIN,2016,12,71,347,1,0,2,12
CIN,2016,13,63,413,3,2,4,32
CIN,2016,14,70,393,3,2,1,23
CIN,2016,15,56,233,2,2,2,20
CIN,2016,16,63,318,1,1,1,10
CIN,2016,17,64,381,3,3,2,27
CIN,2017,2,62,306,0,0,3,9
CIN,2017,3,59,323,2,3,1,18
CIN,2017,4,63,372,4,4,1,31
CIN,2017,5,60,397,2,2,2,20
CIN,2017,7,50,212,2,2,0,14
CIN,2017,8,51,303,2,3,1,18
CIN,2017,9,35,167,2,1,0,13
CIN,2017,10,50,318,3,2,0,20
CIN,2017,11,51,205,3,2,0,20
CIN,2017,12,57,368,3,3,3,30
CIN,2017,13,60,364,2,2,2,20
CIN,2017,14,53,258,1,1,0,7
CIN,2017,15,51,178,2,1,0,13
CIN,2017,16,76,382,2,2,4,26
CIN,2017,17,72,370,3,4,1,25
CIN,2018,1,50,344,3,4,2,28
CIN,2018,2,70,373,4,4,2,34
CIN,2018,3,60,418,3,3,0,21
CIN,2018,4,68,436,5,4,1,37
CIN,2018,5,57,352,2,3,2,21
CIN,2018,6,58,291,3,3,0,21
CIN,2018,7,54,252,2,1,1,16
CIN,2018,8,61,419,4,4,1,31
CIN,2018,10,42,308,2,2,0,14
CIN,2018,11,54,259,3,3,0,21
CIN,2018,12,67,384,3,2,0,20
CIN,2018,13,64,347,1,1,1,10
CIN,2018,14,64,314,2,0,3,21
CIN,2018,15,72,304,3,3,3,30
CIN,2018,16,46,236,2,1,1,16
CIN,2018,17,46,220,0,1,2,7
CIN,2019,1,70,452,2,2,2,20
CIN,2019,2,65,336,2,2,1,17
CIN,2019,3,56,316,2,2,1,17
CIN,2019,4,64,244,0,0,1,3
CIN,2019,5,62,370,2,2,3,23
CIN,2019,6,55,268,2,2,1,17
CIN,2019,7,65,309,3,2,1,23
CIN,2019,8,76,433,1,1,1,10
CIN,2019,10,72,324,3,1,2,25
CIN,2019,11,58,288,1,1,1,10
CIN,2019,12,51,278,1,1,1,10
CIN,2019,13,59,293,2,2,2,20
CIN,2019,14,70,467,2,1,4,25
CIN,2019,15,62,316,2,1,2,19
CIN,2019,16,87,455,4,1,2,31
CIN,2019,17,65,374,4,3,2,33
CIN,2020,1,66,315,1,1,2,13
CIN,2020,2,87,384,3,3,3,30
CIN,2020,3,69,361,2,2,3,23
CIN,2020,4,69,507,3,3,4,33
CIN,2020,5,65,253,1,0,1,9
CIN,2020,6,72,412,3,3,2,27
CIN,2020,7,73,503,4,4,2,34
CIN,2020,8,69,367,4,4,1,31
CIN,2020,10,64,352,1,1,1,10
CIN,2020,11,66,303,1,0,1,9
CIN,2020,12,45,177,2,2,1,17
CIN,2020,13,50,233,1,1,0,7
CIN,2020,14,70,323,2,1,0,13
CIN,2020,15,55,243,3,3,2,27
CIN,2020,16,70,541,4,4,3,37
CIN,2020,17,40,195,0,0,1,3
CIN,2021,1,67,410,3,3,2,27
CIN,2021,2,55,276,3,2,1,23
CIN,2021,3,39,272,3,3,1,24
CIN,2021,4,55,426,3,3,1,24
CIN,2021,5,66,384,3,2,0,20
CIN,2021,6,65,423,4,4,2,34
CIN,2021,7,62,527,5,5,2,41
CIN,2021,8,53,347,4,4,1,31
CIN,2021,9,71,373,3,1,1,22
CIN,2021,11,70,307,3,2,4,32
CIN,2021,12,65,388,4,5,2,35
CIN,2021,13,72,396,4,1,1,28
CIN,2021,14,64,435,2,2,3,23
CIN,2021,15,51,271,1,0,3,15
CIN,2021,16,69,603,5,5,2,41
CIN,2021,17,61,506,4,4,2,34
CIN,2021,18,52,215,1,1,1,10
CIN,2022,1,95,471,3,0,2,24
CIN,2022,2,67,289,1,0,3,15
CIN,2022,3,64,345,3,3,2,27
CIN,2022,4,60,380,3,3,2,27
CIN,2022,5,59,318,2,2,1,17
CIN,2022,6,54,376,4,3,1,30
CIN,2022,7,65,560,5,5,0,35
CIN,2022,8,50,268,2,1,0,13
